OBJECTID,ROADNAME,RWCOMPKEY,SCFKEY,ROUTE,RESPONSE,PRIORITY,SNOW_DIST,STATE,STATE_OWND,CL_MILES,LANE_MILES,SHAPELEN
5260,N 41ST ST,14463,,S09,SWMS,2,S,0,No,0,26.53,308.445807892164
5261,S 41ST ST,14755,,S09,SWMS,2,S,0,No,0,26.53,682.981902522558
5262,N 41ST ST,14491,,S09,SWMS,2,S,0,No,0,26.53,276.076670736591
5263,N 41ST ST,14395,,S09,SWMS,2,S,0,No,0,26.53,253.680563159656
5264,S 41ST ST,15929,,S09,SWMS,2,S,0,No,0,26.53,1110.35338596804
5265,S 41ST ST,15156,,S09,SWMS,2,S,0,No,0,26.53,400.166966131404
5266,S 41ST ST,15261,,S09,SWMS,2,S,0,No,0,26.53,402.132335970154
5267,VIRGINIA AVE,21953,,S09,SWMS,3,S,0,No,0,26.53,329.584284791083
5268,VIRGINIA AVE,21945,,S09,SWMS,3,S,0,No,0,26.53,381.140988513437
5269,VIRGINIA AVE,21947,,S09,SWMS,3,S,0,No,0,26.53,317.276392964892
5270,N 42ND ST,14369,,S09,SWMS,3,S,0,No,0,26.53,727.821219489417
5271,N 38TH ST,14183,,S09,SWMS,3,S,0.060544108840184865,Yes,0.06054411,26.53,262.198405613478
5272,HERMAN ST,14919,,S09,SWMS,3,S,0,No,0,26.53,351.150080316451
5273,BREWSTER AVE,21844,,S09,SWMS,3,S,0,No,0,26.53,664.768354321874
5274,VIRGINIA AVE,21949,,S09,SWMS,3,S,0,No,0,26.53,298.881238174651
5275,CECIL AVE,21971,,S09,SWMS,3,S,0,No,0,26.53,330.536684802156
5276,CECIL AVE,21907,,S09,SWMS,3,S,0,No,0,26.53,371.076558812329
5277,DOERHOEFER AVE,21847,,S09,SWMS,3,S,0,No,0,26.53,326.344197814453
5278,N 38TH ST,14319,,S09,SWMS,3,S,0,No,0,26.53,448.397999131352
5279,S 44TH ST,14653,,S09,SWMS,3,S,0,No,0,26.53,664.987605617578
5280,N 42ND ST,14296,,S09,SWMS,3,S,0,No,0,26.53,194.944746278433
5281,CECIL AVE,21899,,S09,SWMS,3,S,0,No,0,26.53,989.355116424488
5282,N 43RD ST,14547,,S09,SWMS,3,S,0,No,0,26.53,619.118034806899
5283,GLENDORA AVE,21757,,S09,SWMS,3,S,0,No,0,26.53,770.884637932291
5284,N 38TH ST,14438,,S09,SWMS,3,S,0,No,0,26.53,300.751063020496
5285,CECIL AVE,21917,,S09,SWMS,3,S,0,No,0,26.53,319.284313201025
5286,N 42ND ST,14569,,S09,SWMS,3,S,0,No,0,26.53,627.064245599883
5287,N 38TH ST,14256,,S09,SWMS,3,S,0.051920432714729785,Yes,0.05192043,26.53,299.802238986907
5288,DOERHOEFER AVE,21845,,S09,SWMS,3,S,0,No,0,26.53,266.858677033018
5289,S 43RD ST,21958,,S09,SWMS,3,S,0,No,0,26.53,339.370418937774
5290,S 42ND ST,14884,,S09,SWMS,3,S,0,No,0,26.53,822.238401122965
5291,HERMAN ST,21758,,S09,SWMS,3,S,0,No,0,26.53,396.201697568612
5292,N 43RD ST,14367,,S09,SWMS,3,S,0,No,0,26.53,823.468220489565
5293,N 44TH ST,14532,,S09,SWMS,3,S,0,No,0,26.53,622.288504685849
5294,S 38TH ST,14958,,S09,SWMS,3,S,0,No,0,26.53,369.606637394744
5295,DOERHOEFER AVE,21849,,S09,SWMS,3,S,0,No,0,26.53,421.979217408867
5296,N 43RD ST,14286,,S09,SWMS,3,S,0,No,0,26.53,73.9783086979724
5297,CECIL AVE,21976,,S09,SWMS,3,S,0,No,0,26.53,229.208837975873
5298,HERMAN ST,21752,,S09,SWMS,3,S,0,No,0,26.53,378.854012981195
5299,N 38TH ST,14478,,S09,SWMS,3,S,0,No,0,26.53,300.676580326524
5300,N 38TH ST,14704,,S09,SWMS,3,S,0,No,0,26.53,663.069672526952
5301,WESTCHESTER AVE,21879,,S09,SWMS,3,S,0,No,0,26.53,736.499671660653
5302,VARBLE AVE,21838,,S09,SWMS,3,S,0,No,0,26.53,665.939494894344
5303,RIVERVIEW AVE,21869,,S09,SWMS,3,S,0,No,0,26.53,737.576435873768
5304,N 37TH ST,14246,,S09,SWMS,3,S,0.06677107266881611,Yes,0.06677107,26.53,578.331121364796
5305,BREWSTER AVE,21842,,S09,SWMS,3,S,0,No,0,26.53,581.995672762317
5306,S 38TH ST,14867,,S09,SWMS,3,S,0,No,0,26.53,649.777200397375
5307,S 43RD ST,29775,,S09,SWMS,3,S,0,No,0,26.53,787.505247998386
5308,WINNROSE WAY,21962,,S09,SWMS,3,S,0,No,0,26.53,1007.07156872352
5309,S 38TH ST,15047,,S09,SWMS,3,S,0,No,0,26.53,365.978516371197
5310,VIRGINIA AVE,21941,,S09,SWMS,3,S,0,No,0,26.53,300.342226676503
5311,N 38TH ST,14552,,S09,SWMS,3,S,0,No,0,26.53,567.461974439965
5312,RIVERVIEW AVE,21870,,S09,SWMS,3,S,0,No,0,26.53,597.31750998221
5313,N 37TH ST,14179,,S09,SWMS,3,S,0.0308378454128449,Yes,0.03083785,26.53,267.098793754296
5314,N 42ND ST,14484,,S09,SWMS,3,S,0,No,0,26.53,1021.18187946079
5315,N 38TH ST,14207,,S09,SWMS,3,S,0.0325207595984652,Yes,0.03252076,26.53,281.675379703747
5316,DOERHOEFER AVE,21851,,S09,SWMS,3,S,0,No,0,26.53,420.28834324076
5317,SHAWNEE DR,21762,,S09,SWMS,3,S,0,No,0,26.53,770.491272358909
5318,N 43RD ST,14468,,S09,SWMS,3,S,0,No,0,26.53,920.769653011137
5319,N 38TH ST,14365,,S09,SWMS,3,S,0,No,0,26.53,512.632913405148
5320,S 44TH ST,21846,,S09,SWMS,3,S,0,No,0,26.53,724.552246986027
5321,N 44TH ST,14452,,S09,SWMS,3,S,0,No,0,26.53,519.488002899249
5322,N 38TH ST,14415,,S09,SWMS,3,S,0,No,0,26.53,337.846087618958
5323,S 38TH ST,15137,,S09,SWMS,3,S,0,No,0,26.53,417.716589032212
5324,VIRGINIA AVE,21943,,S09,SWMS,3,S,0,No,0,26.53,373.272374580547
5325,HERMAN ST,29777,,S09,SWMS,3,S,0,No,0,26.53,297.027967170181
5326,N 44TH ST,14403,,S09,SWMS,3,S,0,No,0,26.53,334.00836947007
5327,CECIL AVE,21950,,S09,SWMS,3,S,0,No,0,26.53,523.378283963903
5328,CECIL AVE,21961,,S09,SWMS,3,S,0,No,0,26.53,345.925253848284
5329,N 38TH ST,14567,,S09,SWMS,3,S,0,No,0,26.53,54.5759576759767
5330,HERMAN ST,21756,,S09,SWMS,3,S,0,No,0,26.53,450.412315446914
5331,S 44TH ST,21859,,S09,SWMS,3,S,0,No,0,26.53,434.391034614119
5332,VIRGINIA AVE,21951,,S09,SWMS,3,S,0,No,0,26.53,410.272151481489
5333,HERMAN ST,21759,,S09,SWMS,3,S,0,No,0,26.53,318.793998188877
5334,CECIL AVE,21931,,S09,SWMS,3,S,0,No,0,26.53,316.367394219126
5335,WESTCHESTER AVE,21881,,S09,SWMS,3,S,0,No,0,26.53,629.41842224465
5336,CECIL AVE,21866,,S09,SWMS,3,S,0,No,0,26.53,1249.01897599637
5337,HERMAN ST,21754,,S09,SWMS,3,S,0,No,0,26.53,245.277718989745
5338,VARBLE AVE,21836,,S09,SWMS,3,S,0,No,0,26.53,580.454758431177
5339,S 43RD ST,14675,,S09,SWMS,3,S,0,No,0,26.53,663.836367379982
5340,S 42ND ST,14698,,S09,SWMS,3,S,0,No,0,26.53,660.419196893155
5341,S 44TH ST,21877,,S09,SWMS,3,S,0,No,0,26.53,512.222519348256
5342,VIRGINIA AVE,21939,,S09,SWMS,3,S,0,No,0,26.53,393.030664611554
5343,SHAWNEE PARK ENTRANCE RD,21817,,S09,SWMS,3,S,0,No,0,26.53,212.622219280327
5344,RIVER PARK DR,21787,,S09,SWMS,3,S,0,No,0,26.53,253.333077927334
5345,SHAWNEE PARK RD,21815,,S09,SWMS,3,S,0,No,0,26.53,2159.84578643778
5346,S 38TH ST,15225,,S09,SWMS,3,S,0,No,0,26.53,399.525022129794
5347,HERMAN ST,14945,,S09,SWMS,3,S,0,No,0,26.53,290.794171193303
5348,N 44TH ST,14359,,S09,SWMS,3,S,0,No,0,26.53,903.782573151758
5349,W HILL ST,17719,,S10,SWMS,1,S,0,No,0,33.44,1340.09233794451
5350,E BURNETT AVE,17950,,S10,SWMS,1,S,0,No,0,33.44,588.683298540196
5351,S PRESTON ST,18029,,S10,SWMS,1,S,0,No,0,33.44,312.915138052304
5352,E BURNETT AVE,18277,,S10,SWMS,1,S,0,No,0,33.44,559.429548714755
5353,S PRESTON ST,21016,,S10,SWMS,1,S,0.04313406702363167,Yes,0.04313407,33.44,373.601431644155
5354,E HILL ST,18047,,S10,SWMS,1,S,0,No,0,33.44,818.158574259208
5355,S PRESTON ST,18737,,S10,SWMS,1,S,0.07855985133394777,Yes,0.07855985,33.44,680.438152937856
5356,W HILL ST,17770,,S10,SWMS,1,S,0,No,0,33.44,479.330227132599
5357,W HILL ST,17678,,S10,SWMS,1,S,0,No,0,33.44,712.633306880056
5358,E BURNETT AVE,17974,,S10,SWMS,1,S,0,No,0,33.44,579.966691959588
5359,W HILL ST,17689,,S10,SWMS,1,S,0,No,0,33.44,902.040416169334
5360,S PRESTON ST,18809,,S10,SWMS,1,S,0.0913298392881959,Yes,0.09132984,33.44,395.522334255895
5361,W HILL ST,17838,,S10,SWMS,1,S,0,No,0,33.44,344.561768773031
5362,W HILL ST,17912,,S10,SWMS,1,S,0,No,0,33.44,243.078040133848
5363,W HILL ST,17708,,S10,SWMS,1,S,0,No,0,33.44,754.535261661668
5364,W HILL ST,17962,,S10,SWMS,1,S,0,No,0,33.44,481.445739490761
5365,E BURNETT AVE,18443,,S10,SWMS,1,S,0,No,0,33.44,388.768669165868
5366,S PRESTON ST,21000,,S10,SWMS,1,S,0.0354837646959419,Yes,0.03548376,33.44,307.495508488342
5367,S PRESTON ST,18308,,S10,SWMS,1,S,0.055096934185714215,Yes,0.05509693,33.44,477.216735482893
5368,S PRESTON ST,18137,,S10,SWMS,1,S,0,No,0,33.44,455.328374479617
5369,W HILL ST,17811,,S10,SWMS,1,S,0,No,0,33.44,615.784639834618
5370,S PRESTON ST,21007,,S10,SWMS,1,S,0.041011341678335658,Yes,0.04101134,33.44,355.215434988754
5371,E BURNETT AVE,17995,,S10,SWMS,1,S,0,No,0,33.44,588.169521546016
5372,E BURNETT AVE,18368,,S10,SWMS,1,S,0,No,0,33.44,559.820289249343
5373,E BURNETT AVE,18557,,S10,SWMS,1,S,0,No,0,33.44,165.653012054629
5374,W HILL ST,17976,,S10,SWMS,1,S,0,No,0,33.44,239.544257316108
5375,W HILL ST,17888,,S10,SWMS,1,S,0,No,0,33.44,1095.34644205612
5376,E BURNETT AVE,18542,,S10,SWMS,1,S,0,No,0,33.44,259.777909953868
5377,W HILL ST,17747,,S10,SWMS,1,S,0,No,0,33.44,958.550629133062
5378,S PRESTON ST,21004,,S10,SWMS,1,S,0.04890499262808411,Yes,0.04890499,33.44,423.585826057734
5379,W HILL ST,17784,,S10,SWMS,1,S,0,No,0,33.44,349.731973266672
5380,S PRESTON ST,21023,,S10,SWMS,1,S,0.05996875577648277,Yes,0.05996876,33.44,519.413197813167
5381,S PRESTON ST,18628,,S10,SWMS,1,S,0.0078605259798538388,Yes,0.00786053,33.44,68.083330742554
5382,S PRESTON ST,21011,,S10,SWMS,1,S,0.0075734685296164088,Yes,0.00757347,33.44,65.5968409274842
5383,W HILL ST,17824,,S10,SWMS,1,S,0,No,0,33.44,477.585304062269
5384,W HILL ST,17985,,S10,SWMS,1,S,0,No,0,33.44,239.854247985016
5385,E BURNETT AVE,18514,,S10,SWMS,1,S,0,No,0,33.44,399.980637746358
5386,W HILL ST,17902,,S10,SWMS,1,S,0,No,0,33.44,237.25819927876
5387,S PRESTON ST,18178,,S10,SWMS,1,S,0,No,0,33.44,143.177392157421
5388,E HILL ST,18003,,S10,SWMS,1,S,0,No,0,33.44,480.620467915392
5389,E HILL ST,18048,,S10,SWMS,1,S,0,No,0,33.44,597.825476182771
5390,W HILL ST,17946,,S10,SWMS,1,S,0,No,0,33.44,478.714505864404
5391,W HILL ST,17928,,S10,SWMS,1,S,0,No,0,33.44,480.318909197642
5392,E BURNETT AVE,18175,,S10,SWMS,1,S,0,No,0,33.44,647.911876523799
5393,E BURNETT AVE,18061,,S10,SWMS,1,S,0,No,0,33.44,441.637628270641
5394,E BURNETT AVE,18017,,S10,SWMS,1,S,0,No,0,33.44,362.246001933824
5395,S 12TH ST,17048,,S10,SWMS,2,S,0,No,0,33.44,420.587965542631
5396,S 12TH ST,17769,,S10,SWMS,2,S,0,No,0,33.44,601.878120450114
5397,S 12TH ST,17446,,S10,SWMS,2,S,0,No,0,33.44,440.019743817798
5398,W HILL ST,20309,,S10,SWMS,2,S,0,No,0,33.44,553.405507968614
5399,S 13TH ST,15317,,S10,SWMS,2,S,0,No,0,33.44,255.393408424213
5400,W HILL ST,20289,,S10,SWMS,2,S,0,No,0,33.44,375.078455458662
5401,12TH STREET CONNECTOR,16185,,S10,SWMS,2,S,0,No,0,33.44,485.761111862793
5402,W HILL ST,20300,,S10,SWMS,2,S,0,No,0,33.44,469.603625751093
5403,S 13TH ST,15388,,S10,SWMS,2,S,0,No,0,33.44,255.741118622293
5404,S 12TH ST,16651,,S10,SWMS,2,S,0,No,0,33.44,482.685666997685
5405,S 12TH ST,17884,,S10,SWMS,2,S,0,No,0,33.44,524.658605850536
5406,S 12TH ST,38840,,S10,SWMS,2,S,0,No,0,33.44,739.522069551103
5407,S 12TH ST,16533,,S10,SWMS,2,S,0,No,0,33.44,764.48841939602
5408,S 11TH ST,18076,,S10,SWMS,2,S,0,No,0,33.44,753.965458439783
5409,S 12TH ST,16754,,S10,SWMS,2,S,0,No,0,33.44,476.068391390617
5410,S 11TH ST,18250,,S10,SWMS,2,S,0,No,0,33.44,713.52919497541
5411,12TH STREET CONNECTOR,16234,,S10,SWMS,2,S,0,No,0,33.44,246.923036295414
5412,W HILL ST,20322,,S10,SWMS,2,S,0,No,0,33.44,712.483132837452
5413,S 12TH ST,16948,,S10,SWMS,2,S,0,No,0,33.44,419.044740261101
5414,S 12TH ST,17143,,S10,SWMS,2,S,0,No,0,33.44,419.695547235548
5415,S 12TH ST,17351,,S10,SWMS,2,S,0,No,0,33.44,471.574495470036
5416,W HILL ST,20291,,S10,SWMS,2,S,0,No,0,33.44,374.370165037003
5417,W HILL ST,20286,,S10,SWMS,2,S,0,No,0,33.44,374.152028761789
5418,S 12TH ST,16852,,S10,SWMS,2,S,0,No,0,33.44,444.954272360801
5419,S 12TH ST,17262,,S10,SWMS,2,S,0,No,0,33.44,383.459529999594
5420,S 12TH ST,17191,,S10,SWMS,2,S,0,No,0,33.44,391.782868142962
5421,W HILL ST,20284,,S10,SWMS,2,S,0,No,0,33.44,234.754138319633
5422,S 13TH ST,15248,,S10,SWMS,2,S,0,No,0,33.44,255.827062266447
5423,S 12TH ST,17630,,S10,SWMS,2,S,0,No,0,33.44,536.555203827338
5424,S 12TH ST,17527,,S10,SWMS,2,S,0,No,0,33.44,413.005149975457
5425,S 13TH ST,15612,,S10,SWMS,2,S,0,No,0,33.44,218.267553421397
5426,S 13TH ST,15698,,S10,SWMS,2,S,0,No,0,33.44,246.559207109545
5427,S 13TH ST,15474,,S10,SWMS,2,S,0,No,0,33.44,257.737930278639
5428,S 13TH ST,15549,,S10,SWMS,2,S,0,No,0,33.44,263.49829082107
5429,12TH STREET CONNECTOR,16088,,S10,SWMS,2,S,0,No,0,33.44,464.30933564468
5430,S 13TH ST,15971,,S10,SWMS,2,S,0,No,0,33.44,401.422353949055
5431,S 13TH ST,15859,,S10,SWMS,2,S,0,No,0,33.44,401.088148050604
5432,S 13TH ST,15769,,S10,SWMS,2,S,0,No,0,33.44,242.115155941512
5433,S 11TH ST,15658,,S10,SWMS,3,S,0,No,0,33.44,211.391471031828
5434,S 13TH ST,18028,,S10,SWMS,3,S,0,No,0,33.44,257.431166846717
5435,MAGAZINE ST,16150,,S10,SWMS,3,S,0,No,0,33.44,472.408778001497
5436,S 10TH ST,21544,,S10,SWMS,3,S,0,No,0,33.44,508.822794547745
5437,S 11TH ST,15518,,S10,SWMS,3,S,0,No,0,33.44,252.81539707858
5438,S 10TH ST,15683,,S10,SWMS,3,S,0,No,0,33.44,212.175729147003
5439,S 11TH ST,16552,,S10,SWMS,3,S,0,No,0,33.44,1481.41488009136
5440,S 11TH ST,16205,,S10,SWMS,3,S,0,No,0,33.44,325.319520301292
5441,S 10TH ST,15615,,S10,SWMS,3,S,0,No,0,33.44,283.00010575616
5442,E BURNETT AVE,18615,,S10,SWMS,3,S,0,No,0,33.44,403.271896685412
5443,S 11TH ST,16253,,S10,SWMS,3,S,0,No,0,33.44,255.78539242558
5444,S 11TH ST,15441,,S10,SWMS,3,S,0,No,0,33.44,260.318022150311
5445,S 13TH ST,18242,,S10,SWMS,3,S,0,No,0,33.44,842.863367486095
5446,S 12TH ST,15417,,S10,SWMS,3,S,0,No,0,33.44,259.752500481227
5447,S 11TH ST,15600,,S10,SWMS,3,S,0,No,0,33.44,287.240909071753
5448,S 11TH ST,17883,,S10,SWMS,3,S,0,No,0,33.44,372.574091971264
5449,S 12TH ST,15339,,S10,SWMS,3,S,0,No,0,33.44,510.247251341506
5450,S 13TH ST,17959,,S10,SWMS,3,S,0,No,0,33.44,278.22961622241
5451,S 10TH ST,15533,,S10,SWMS,3,S,0,No,0,33.44,252.966184746104
5452,S 11TH ST,15362,,S10,SWMS,3,S,0,No,0,33.44,508.911771730867
5453,S 10TH ST,16145,,S10,SWMS,3,S,0,No,0,33.44,215.269418888829
5454,S 10TH ST,21557,,S10,SWMS,3,S,0,No,0,33.44,259.7757220782
5455,E BURNETT AVE,18655,,S10,SWMS,3,S,0,No,0,33.44,344.034434303293
5456,S 13TH ST,17882,,S10,SWMS,3,S,0,No,0,33.44,498.753168066379
5457,S 13TH ST,18390,,S10,SWMS,3,S,0,No,0,33.44,628.584052711334
5458,S 10TH ST,15767,,S10,SWMS,3,S,0,No,0,33.44,250.159236734668
5459,S 11TH ST,15748,,S10,SWMS,3,S,0,No,0,33.44,250.88310160656
5460,S 12TH ST,15728,,S10,SWMS,3,S,0,No,0,33.44,246.850470443102
5461,S 12TH ST,15640,,S10,SWMS,3,S,0,No,0,33.44,240.243677586555
5462,S 12TH ST,15497,,S10,SWMS,3,S,0,No,0,33.44,252.541662503342
5463,S 12TH ST,15576,,S10,SWMS,3,S,0,No,0,33.44,262.272674103836
5464,S 11TH ST,16127,,S10,SWMS,3,S,0,No,0,33.44,481.98665150409
5465,S 12TH ST,15784,,S10,SWMS,3,S,0,No,0,33.44,244.04188524589
5466,S 11TH ST,15799,,S10,SWMS,3,S,0,No,0,33.44,243.734155917448
5467,S 10TH ST,15820,,S10,SWMS,3,S,0,No,0,33.44,245.887062315469
5468,S 11TH ST,16021,,S10,SWMS,3,S,0,No,0,33.44,817.86363710059
5469,WALTER BARNES WAY,16099,,S10,SWMS,3,S,0,No,0,33.44,254.241790504753
5470,W BROADWAY,16078,,S11,SWMS,1,S,0,No,0,29,952.702561968762
5471,W BROADWAY,21829,,S11,SWMS,1,S,0,No,0,29,180.078672043638
5472,RIVER PARK DR,15540,,S11,SWMS,1,S,0,No,0,29,334.130767059264
5473,W BROADWAY,16020,,S11,SWMS,1,S,0,No,0,29,351.469595404642
5474,W BROADWAY,16094,,S11,SWMS,1,S,0.05568171907319422,Yes,0.05568172,29,482.281623546649
5475,W BROADWAY,15966,,S11,SWMS,1,S,0,No,0,29,177.314879257918
5476,W BROADWAY,16059,,S11,SWMS,1,S,0,No,0,29,485.381267554976
5477,W BROADWAY,16108,,S11,SWMS,1,S,0.11237567055215116,Yes,0.11237567,29,486.665310668717
5478,W BROADWAY,16065,,S11,SWMS,1,S,0,No,0,29,492.365875554682
5479,W BROADWAY,21820,,S11,SWMS,1,S,0,No,0,29,671.68474124344
5480,W BROADWAY,16098,,S11,SWMS,1,S,0.062272882686086786,Yes,0.06227288,29,269.685066617064
5481,W BROADWAY,15987,,S11,SWMS,1,S,0,No,0,29,126.843386529928
5482,W BROADWAY,15964,,S11,SWMS,1,S,0,No,0,29,157.627332957557
5483,W BROADWAY,21826,,S11,SWMS,1,S,0,No,0,29,139.747690331987
5484,W BROADWAY,15997,,S11,SWMS,1,S,0,No,0,29,69.2430265103462
5485,RIVER PARK DR,15555,,S11,SWMS,1,S,0,No,0,29,314.276259816429
5486,W BROADWAY,16007,,S11,SWMS,1,S,0,No,0,29,86.2899364062809
5487,W BROADWAY,15945,,S11,SWMS,1,S,0,No,0,29,229.533468760549
5488,W BROADWAY,16015,,S11,SWMS,1,S,0,No,0,29,620.076561577341
5489,W BROADWAY,21831,,S11,SWMS,1,S,0,No,0,29,199.475063056137
5490,RIVER PARK DR,15599,,S11,SWMS,1,S,0,No,0,29,792.659693544434
5491,W BROADWAY,21825,,S11,SWMS,1,S,0,No,0,29,279.170626927445
5492,W BROADWAY,16101,,S11,SWMS,1,S,0.0479818895404921,Yes,0.04798189,29,207.79524333501
5493,W BROADWAY,15970,,S11,SWMS,1,S,0,No,0,29,89.1534632056574
5494,W BROADWAY,16001,,S11,SWMS,1,S,0,No,0,29,187.959489904906
5495,W BROADWAY,15957,,S11,SWMS,1,S,0,No,0,29,356.413165277059
5496,W BROADWAY,16026,,S11,SWMS,1,S,0,No,0,29,241.784220693912
5497,W BROADWAY,16028,,S11,SWMS,1,S,0,No,0,29,123.008647548581
5498,W BROADWAY,16168,,S11,SWMS,1,S,0.110605168585689,Yes,0.11060517,29,478.997732901733
5499,W BROADWAY,15949,,S11,SWMS,1,S,0,No,0,29,297.149411599725
5500,W BROADWAY,15994,,S11,SWMS,1,S,0,No,0,29,224.160665385901
5501,W BROADWAY,16034,,S11,SWMS,1,S,0,No,0,29,467.227467131834
5502,W BROADWAY,15990,,S11,SWMS,1,S,0,No,0,29,122.464790858434
5503,W BROADWAY,16084,,S11,SWMS,1,S,0,No,0,29,484.35994950278
5504,W BROADWAY,16087,,S11,SWMS,1,S,0,No,0,29,482.149488571488
5505,W BROADWAY,16044,,S11,SWMS,1,S,0,No,0,29,485.942688614997
5506,W BROADWAY,15939,,S11,SWMS,1,S,0,No,0,29,180.831078374957
5507,W BROADWAY,21832,,S11,SWMS,1,S,0,No,0,29,220.90906818474
5508,W BROADWAY,16049,,S11,SWMS,1,S,0,No,0,29,476.59584687336
5509,W BROADWAY,15952,,S11,SWMS,1,S,0,No,0,29,113.19639323152
5510,W BROADWAY,15977,,S11,SWMS,1,S,0,No,0,29,118.234159219111
5511,W BROADWAY,15960,,S11,SWMS,1,S,0,No,0,29,55.0594542713344
5512,W BROADWAY,15973,,S11,SWMS,1,S,0,No,0,29,222.381552745641
5513,W BROADWAY,15983,,S11,SWMS,1,S,0,No,0,29,158.168126529968
5514,W BROADWAY,21828,,S11,SWMS,1,S,0,No,0,29,244.830594228566
5515,W BROADWAY,21822,,S11,SWMS,1,S,0,No,0,29,469.46949109019
5516,W BROADWAY,21823,,S11,SWMS,1,S,0,No,0,29,96.7494249417664
5517,W BROADWAY,16003,,S11,SWMS,1,S,0,No,0,29,279.265311617236
5518,W BROADWAY,15930,,S11,SWMS,1,S,0,No,0,29,213.779535243817
5519,W BROADWAY,29797,,S11,SWMS,1,S,0,No,0,29,185.450292895641
5520,W CHESTNUT ST,15712,,S11,SWMS,1,S,0,No,0,29,421.992784483633
5521,W CHESTNUT ST,15795,,S11,SWMS,1,S,0,No,0,29,1215.95580331894
5522,W CHESTNUT ST,15898,,S11,SWMS,1,S,0,No,0,29,479.562304509279
5523,W CHESTNUT ST,15875,,S11,SWMS,1,S,0,No,0,29,480.642042937426
5524,W CHESTNUT ST,15852,,S11,SWMS,1,S,0,No,0,29,691.642971481674
5525,W CHESTNUT ST,15890,,S11,SWMS,1,S,0,No,0,29,480.643341259909
5526,W CHESTNUT ST,15663,,S11,SWMS,1,S,0,No,0,29,477.489630941081
5527,W CHESTNUT ST,15920,,S11,SWMS,1,S,0,No,0,29,481.61578315224
5528,W CHESTNUT ST,15645,,S11,SWMS,1,S,0,No,0,29,482.828854900989
5529,W CHESTNUT ST,15690,,S11,SWMS,1,S,0,No,0,29,478.662263501104
5530,W CHESTNUT ST,15753,,S11,SWMS,1,S,0,No,0,29,764.379864227072
5531,W CHESTNUT ST,15824,,S11,SWMS,1,S,0,No,0,29,266.318692112754
5532,W CHESTNUT ST,15972,,S11,SWMS,1,S,0,No,0,29,950.769960454623
5533,RIVER PARK DR,15614,,S11,SWMS,1,S,0,No,0,29,480.296504832529
5534,W CHESTNUT ST,16022,,S11,SWMS,1,S,0,No,0,29,866.740273172526
5535,W CHESTNUT ST,15814,,S11,SWMS,1,S,0,No,0,29,481.00849459532
5536,W CHESTNUT ST,21645,,S11,SWMS,1,S,0,No,0,29,400.810500669337
5537,W CHESTNUT ST,16042,,S11,SWMS,1,S,0,No,0,29,477.590518252823
5538,W CHESTNUT ST,21647,,S11,SWMS,1,S,0,No,0,29,128.266724208044
5539,W CHESTNUT ST,15979,,S11,SWMS,1,S,0,No,0,29,103.109335931573
5540,W BROADWAY,16138,,S11,SWMS,1,S,0.0556189555065923,Yes,0.05561896,29,481.737987168596
5541,W BROADWAY,16112,,S11,SWMS,1,S,0.11118735071377077,Yes,0.11118735,29,481.519025290965
5542,GARLAND AVE,16256,,S11,SWMS,2,S,0,No,0,29,366.805977323162
5543,GARLAND AVE,16309,,S11,SWMS,2,S,0,No,0,29,183.898834281243
5544,GARLAND AVE,16330,,S11,SWMS,2,S,0,No,0,29,342.448953238482
5545,RIVER PARK DR,15530,,S11,SWMS,2,S,0,No,0,29,479.026508898701
5546,GARLAND AVE,21860,,S11,SWMS,2,S,0,No,0,29,323.751718878159
5547,GARLAND AVE,21856,,S11,SWMS,2,S,0,No,0,29,658.232487818176
5548,GARLAND AVE,16279,,S11,SWMS,2,S,0,No,0,29,269.457151046321
5549,RIVER PARK DR,15396,,S11,SWMS,2,S,0,No,0,29,198.475596736727
5550,RIVER PARK DR,15460,,S11,SWMS,2,S,0,No,0,29,217.173209961542
5551,GARLAND AVE,16272,,S11,SWMS,2,S,0,No,0,29,102.858317306198
5552,GARLAND AVE,21867,,S11,SWMS,2,S,0,No,0,29,421.578968470025
5553,GARLAND AVE,16373,,S11,SWMS,2,S,0,No,0,29,340.220653244081
5554,RIVER PARK DR,15482,,S11,SWMS,2,S,0,No,0,29,541.359544346574
5555,GARLAND AVE,16510,,S11,SWMS,2,S,0,No,0,29,928.820557010341
5556,GARLAND AVE,16441,,S11,SWMS,2,S,0,No,0,29,258.894065226124
5557,RIVER PARK DR,15416,,S11,SWMS,2,S,0,No,0,29,325.159414028335
5558,RIVER PARK DR,21791,,S11,SWMS,2,S,0,No,0,29,169.326619012635
5559,GARLAND AVE,21862,,S11,SWMS,2,S,0,No,0,29,416.148496676067
5560,RIVER PARK DR,15512,,S11,SWMS,2,S,0,No,0,29,629.719136570516
5561,RIVER PARK DR,21793,,S11,SWMS,2,S,0,No,0,29,197.641296371103
5562,GARLAND AVE,16471,,S11,SWMS,2,S,0,No,0,29,399.3947209548
5563,GARLAND AVE,29800,,S11,SWMS,2,S,0,No,0,29,403.848033170043
5564,GARLAND AVE,16298,,S11,SWMS,2,S,0,No,0,29,170.961763744281
5565,GARLAND AVE,16484,,S11,SWMS,2,S,0,No,0,29,477.369310834455
5566,GARLAND AVE,16457,,S11,SWMS,2,S,0,No,0,29,306.479049727782
5567,GARLAND AVE,16284,,S11,SWMS,2,S,0,No,0,29,137.252974125335
